"Package","LibPath","Version","GithubRepo","GithubUsername","GithubRef","GithubSHA1"
"ps","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.7.2",NA,NA,NA,NA
"purrr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0.1",NA,NA,NA,NA
"qs","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.25.4",NA,NA,NA,NA
"quantreg","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","5.94",NA,NA,NA,NA
"quickPlot","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.1.8.9000","quickPlot","PredictiveEcology","0a5ee2b153a89aba22ff8722b49a7c11711ef8ab","0a5ee2b153a89aba22ff8722b49a7c11711ef8ab"
"R.methodsS3","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.8.2",NA,NA,NA,NA
"R.oo","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.25.0",NA,NA,NA,NA
"R.utils","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.12.2",NA,NA,NA,NA
"R6","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.5.1",NA,NA,NA,NA
"RANN","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.6.1",NA,NA,NA,NA
"rapidjsonr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.2.0",NA,NA,NA,NA
"RApiSerialize","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.1.2",NA,NA,NA,NA
"rappdirs","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.3.3",NA,NA,NA,NA
"raster","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.6-14",NA,NA,NA,NA
"rasterVis","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.51.5",NA,NA,NA,NA
"RColorBrewer","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1-3",NA,NA,NA,NA
"Rcpp","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0.10",NA,NA,NA,NA
"RcppArmadillo","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.11.4.4.0",NA,NA,NA,NA
"RcppEigen","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.3.3.9.3",NA,NA,NA,NA
"RcppParallel","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","5.1.6",NA,NA,NA,NA
"RCurl","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.98-1.10",NA,NA,NA,NA
"readr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.1.3",NA,NA,NA,NA
"RefManageR","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.4.0",NA,NA,NA,NA
"rematch2","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.1.2",NA,NA,NA,NA
"remotes","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.4.2",NA,NA,NA,NA
"renv","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.17.3",NA,NA,NA,NA
"reproducible","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.2.16.9024","reproducible","PredictiveEcology","f2dcc429ecf6283f9f141a9fe709c30d506b0e56","f2dcc429ecf6283f9f141a9fe709c30d506b0e56"
"Require","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.2.6.9009","Require","PredictiveEcology","dev-stable","4a25e88e8b4ca6627299408ad5a41d1b985494d4"
"rgdal","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.6-4",NA,NA,NA,NA
"rgeos","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.6-1",NA,NA,NA,NA
"rjson","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.2.21",NA,NA,NA,NA
"rlang","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1.0",NA,NA,NA,NA
"rmapshaper","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.5.0",NA,NA,NA,NA
"rmarkdown","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.20",NA,NA,NA,NA
"rms","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","6.4-1",NA,NA,NA,NA
"rosm","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.2.6",NA,NA,NA,NA
"RPostgres","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.4.5",NA,NA,NA,NA
"rprojroot","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.0.3",NA,NA,NA,NA
"RPushbullet","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.3.4",NA,NA,NA,NA
"RSQLite","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.3.0",NA,NA,NA,NA
"rstatix","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.7.2",NA,NA,NA,NA
"rstudioapi","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.14",NA,NA,NA,NA
"rvest","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0.3",NA,NA,NA,NA
"s2","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1.2",NA,NA,NA,NA
"sandwich","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.0-2",NA,NA,NA,NA
"sass","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.4.5",NA,NA,NA,NA
"satellite","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0.4",NA,NA,NA,NA
"scales","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.2.1",NA,NA,NA,NA
"SDMTools","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1-221.2",NA,NA,NA,NA
"selectr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.4-2",NA,NA,NA,NA
"servr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.25",NA,NA,NA,NA
"sessioninfo","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.2.2",NA,NA,NA,NA
"sf","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0-12",NA,NA,NA,NA
"sfheaders","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.4.0",NA,NA,NA,NA
"shiny","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.7.4",NA,NA,NA,NA
"shinyBS","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.61.1",NA,NA,NA,NA
"shinycssloaders","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0.0",NA,NA,NA,NA
"shinydashboard","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.7.2",NA,NA,NA,NA
"shinyjs","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.1.0",NA,NA,NA,NA
"slackr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.2.0",NA,NA,NA,NA
"sourcetools","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.1.7-1",NA,NA,NA,NA
"sp","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.6-0",NA,NA,NA,NA
"SpaDES.config","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.0.2.9070","SpaDES.config","PredictiveEcology","development","a12848d7e7e03fee0755219d2624f851ce2000b3"
"SpaDES.core","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1.1","SpaDES.core","PredictiveEcology","1c52a5a0d30d30877fc1a18f83b0cfbd3cdd21d7","1c52a5a0d30d30877fc1a18f83b0cfbd3cdd21d7"
"SpaDES.docs","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.0.1","SpaDES.docs","PredictiveEcology","development","48e27eb9c0f36c22bbfc5b9d8d74bb83a61daec7"
"SpaDES.project","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.0.7.9004","SpaDES.project","PredictiveEcology","b432860804aeb5f04888eff5aac76b893e076ee7","b432860804aeb5f04888eff5aac76b893e076ee7"
"SpaDES.tools","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0.2","SpaDES.tools","PredictiveEcology","1d3f12ef34c5046432e003aeeff406724539c554","1d3f12ef34c5046432e003aeeff406724539c554"
"SparseM","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.81",NA,NA,NA,NA
"spatialEco","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.0-0",NA,NA,NA,NA
"SpatialPack","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.4",NA,NA,NA,NA
"spatstat.core","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.4-4",NA,NA,NA,NA
"spatstat.data","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.0-0",NA,NA,NA,NA
"spatstat.explore","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.0-6",NA,NA,NA,NA
"spatstat.geom","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.0-6",NA,NA,NA,NA
"spatstat.random","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.1-3",NA,NA,NA,NA
"spatstat.sparse","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.0-0",NA,NA,NA,NA
"spatstat.utils","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.0-2",NA,NA,NA,NA
"spData","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.2.1",NA,NA,NA,NA
"spdep","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.2-7",NA,NA,NA,NA
"stringfish","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.15.7",NA,NA,NA,NA
"stringi","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.7.12",NA,NA,NA,NA
"stringr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.5.0",NA,NA,NA,NA
"SuppDists","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1-9.7",NA,NA,NA,NA
"svglite","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.1.1",NA,NA,NA,NA
"sys","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.4.1",NA,NA,NA,NA
"systemfonts","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0.4",NA,NA,NA,NA
"tensor","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.5",NA,NA,NA,NA
"terra","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.7-3",NA,NA,NA,NA
"testthat","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.1.6",NA,NA,NA,NA
"TH.data","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1-1",NA,NA,NA,NA
"tibble","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.1.8",NA,NA,NA,NA
"tidyr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.3.0",NA,NA,NA,NA
"tidyselect","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.2.0",NA,NA,NA,NA
"tiler","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.2.6","tiler","ropensci","af03464f48b7e216c6fdf7a644a80d2c25645f4e","af03464f48b7e216c6fdf7a644a80d2c25645f4e"
"timechange","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.2.0",NA,NA,NA,NA
"tinytex","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.44",NA,NA,NA,NA
"tmpdir","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.1.1","tmpdir","achubaty","b0a2faf8d00750f971964a9ead48f5051c44c4f2","b0a2faf8d00750f971964a9ead48f5051c44c4f2"
"tzdb","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.3.0",NA,NA,NA,NA
"units","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.8-1",NA,NA,NA,NA
"usethis","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.2.0",NA,NA,NA,NA
"utf8","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.2.3",NA,NA,NA,NA
"uuid","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1-0",NA,NA,NA,NA
"V8","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","4.3.0",NA,NA,NA,NA
"vctrs","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.5.2",NA,NA,NA,NA
"VGAM","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.1-7",NA,NA,NA,NA
"viridis","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.6.2",NA,NA,NA,NA
"viridisLite","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.4.1",NA,NA,NA,NA
"vroom","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.6.1",NA,NA,NA,NA
"waldo","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.4.0",NA,NA,NA,NA
"webshot","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.5.4",NA,NA,NA,NA
"whisker","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.4.1",NA,NA,NA,NA
"withr","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.5.0",NA,NA,NA,NA
"wk","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.7.1",NA,NA,NA,NA
"xfun","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","0.40",NA,NA,NA,NA
"XML","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","3.99-0.13",NA,NA,NA,NA
"xml2","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.3.3",NA,NA,NA,NA
"xtable","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.8-4",NA,NA,NA,NA
"yaImpute","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.0-33",NA,NA,NA,NA
"yaml","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.3.7",NA,NA,NA,NA
"zip","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","2.3.0",NA,NA,NA,NA
"zoo","/home/achubaty/GitHub/LandWeb/renv/library/R-4.2/x86_64-pc-linux-gnu","1.8-11",NA,NA,NA,NA
